id,placeholder1,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,DD_0,DD5,DD_18,DD18,Eref,CMD
24092,.,-3.184448,36.71383,.,16.8,18.1,15.3,2.8,1094,0,4254,688,279,1783,907
24093,.,-3.184448,36.71383,.,16.8,18.1,15.3,2.8,1094,0,4254,688,279,1783,907
24094,.,-5.015585,36.251167,.,22.2,23.7,19.9,3.8,765,0,6169,87,1572,2096,1458
24095,.,-5.015585,36.251167,.,22.2,23.7,19.9,3.8,765,0,6169,87,1572,2096,1458
24096,.,-5.015585,36.251167,.,22.2,23.7,19.9,3.8,765,0,6169,87,1572,2096,1458
24097,.,-2.555948,32.134145,.,23,25,21.8,3.1,1116,0,6470,57,1850,1955,1017
24098,.,-2.598848,30.587112,.,21,22.6,19.8,2.8,1205,0,5764,134,1189,1944,889
24099,.,-1.11682,30.90903,.,20.5,21.6,19.7,1.9,1374,0,5590,160,1035,1846,738
24100,.,-2.120532,33.533694,.,23.3,24.8,22.3,2.5,1263,0,6588,48,1964,1930,950
24101,.,-1.182844,34.325749,.,21.4,22.5,19.9,2.6,1655,0,5897,110,1295,1903,763
24102,.,-1.182844,34.325749,.,21.4,22.5,19.9,2.6,1655,0,5897,110,1295,1903,763
24103,.,-1.182844,34.325749,.,21.4,22.5,19.9,2.6,1655,0,5897,110,1295,1903,763
24104,.,-8.7089,32.262899,.,20.9,23.5,18.4,5.2,1117,0,5718,154,1169,2020,1074
24105,.,-10.542527,40.278737,.,26.5,28.3,24.7,3.7,1305,0,7713,13,3056,2096,1186
24106,.,-10.677433,38.897797,.,25.4,27.6,23.1,4.5,1123,0,7326,22,2669,2167,1334
24107,.,-3.551871,33.128562,.,23.2,25.2,21.7,3.4,916,0,6527,53,1904,2081,1252
24108,.,-3.551871,33.128562,.,23.2,25.2,21.7,3.4,916,0,6527,53,1904,2081,1252
24109,.,-3.319339,32.408018,.,22.8,24.6,21.8,2.8,972,0,6401,61,1782,2049,1182
24110,.,-4.174485,32.086785,.,23.5,25.6,22.2,3.4,986,0,6635,47,2010,2132,1226
24111,.,-2.497087,34.186432,.,22.3,23.8,20.9,2.9,996,0,6214,76,1601,2049,1191
24112,.,-3.111907,33.77277,.,22.5,24.2,21,3.3,917,0,6282,70,1663,2063,1247
24113,.,-3.49967,36.531622,.,21.7,23.3,19.3,4,1108,0,6007,108,1426,2092,1323
24114,.,-3.49967,36.531622,.,21.7,23.3,19.3,4,1108,0,6007,108,1426,2092,1323
24115,.,-3.370863,36.797238,.,21.3,23,18.9,4.1,1380,0,5850,130,1288,2037,1108
24116,.,-3.370863,36.797238,.,21.3,23,18.9,4.1,1380,0,5850,130,1288,2037,1108
24117,.,-3.255846,36.599674,.,19.3,20.9,17.3,3.5,1034,0,5160,273,728,1933,1099
24118,.,-6.658715,36.082637,.,24.5,26.3,22.1,4.3,786,0,6989,33,2338,2230,1568
24119,.,-3.261416,37.331498,.,21.5,23.5,19,4.4,1795,0,5923,121,1353,2047,994
24120,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24121,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24122,.,-4.274588,34.696006,.,21.4,23.6,19.4,4.2,774,0,5906,114,1316,2042,1315
24123,.,-5.241335,32.723778,.,23.7,26.2,21.9,4.3,871,0,6702,44,2069,2195,1374
24124,.,-5.259484,31.723745,.,23.8,26.3,22.1,4.2,948,0,6769,40,2136,2160,1256
24125,.,-5.517354,38.472839,.,25.4,27.1,23.5,3.6,1114,0,7320,22,2664,2042,1141
24126,.,-5.517354,38.472839,.,25.4,27.1,23.5,3.6,1114,0,7320,22,2664,2042,1141
24127,.,-5.087859,39.073956,.,26.8,28.7,25,3.6,1242,0,7836,12,3179,1980,1037
24128,.,-5.816526,38.666304,.,26.6,28.3,24.7,3.6,1126,0,7729,13,3075,2060,1152
24129,.,-4.135903,33.388877,.,23.3,25.5,21.7,3.7,863,0,6578,50,1953,2109,1296
24130,.,-4.593752,30.087674,.,20.9,23,19.7,3.4,1235,0,5721,142,1152,1934,868
24131,.,-10.791146,39.19783,.,23.8,26,21.7,4.2,1284,0,6746,42,2106,2046,1175
24132,.,-6.072361,38.244658,.,25.3,27.1,23.3,3.7,1029,0,7299,22,2644,2061,1209
24133,.,-6.072361,38.244658,.,25.3,27.1,23.3,3.7,1029,0,7299,22,2644,2061,1209
24134,.,-7.290174,39.210596,.,26.5,28.1,24.8,3.2,1238,0,7699,13,3043,1963,989
24135,.,-7.724349,38.943138,.,26.2,28.1,24.4,3.6,1231,0,7614,15,2958,1973,933
24136,.,-7.362932,30.625977,.,25,28.8,22.3,6.4,1110,0,7195,27,2549,2154,1121
24137,.,-4.896474,35.63331,.,22,23.7,19.7,4,809,0,6108,94,1515,2118,1464
24138,.,-2.555948,32.134145,.,23,25,21.8,3.1,1116,0,6470,57,1850,1955,1017
24139,.,-4.990456,32.820974,.,23.3,25.7,21.6,4.1,909,0,6578,50,1953,2146,1292
24140,.,-3.01235,33.913939,.,22.4,24.1,20.9,3.2,925,0,6242,74,1627,2051,1233
24141,.,-5.241335,32.723778,.,23.7,26.2,21.9,4.3,871,0,6702,44,2069,2195,1374
24142,.,-10.67974,35.65443,.,21.3,24,18.4,5.6,810,0,5850,140,1293,1913,1266
24143,.,-9.63154,39.71346,.,26.6,28.3,24.8,3.5,1293,0,7738,13,3081,2001,1002
24144,.,-4.448473,32.239933,.,23.4,25.8,22,3.8,948,0,6616,48,1987,2108,1234
24145,.,-1.77941,34.445366,.,21.7,23.2,20.1,3.1,1111,0,5999,99,1404,1982,1058
24146,.,-2.773482,33.191684,.,22.5,24,21.1,2.9,1042,0,6274,71,1655,1991,1131
24147,.,-3.866089,33.994448,.,23.8,25.8,22.1,3.7,847,0,6747,41,2113,2166,1374
24148,.,-6.72782,32.034034,.,22.9,25.6,20.8,4.8,936,0,6446,61,1821,2142,1270
24149,.,-3.19998,36.971792,.,21,22.8,18.5,4.3,1209,0,5760,145,1210,2026,1177
24150,.,-4.135903,33.388877,.,23.3,25.5,21.7,3.7,863,0,6578,50,1953,2109,1296
24151,.,-3.158048,31.327736,.,22,23.8,20.8,3,1141,0,6125,87,1516,1975,996
24152,.,-3.551871,33.128562,.,23.2,25.2,21.7,3.4,916,0,6527,53,1904,2081,1252
24153,.,-2.497087,34.186432,.,22.3,23.8,20.9,2.9,996,0,6214,76,1601,2049,1191
24154,.,-5.125203,34.465577,.,22.8,25.2,20.5,4.7,740,0,6393,65,1771,2130,1431
24155,.,-6.219149,39.401456,.,26.8,28.5,25.1,3.3,1491,0,7834,11,3175,1916,907
24156,.,-8.541018,39.242374,.,26.6,28.3,24.9,3.4,1185,0,7744,13,3088,2019,985
24157,.,-10.968459,39.367638,.,24.8,27,22.7,4.3,1338,0,7095,29,2441,2105,1205
24158,.,-10.461805,39.041961,.,26.2,28,24,4,1209,0,7616,15,2959,2208,1316
24159,.,-3.364677,37.04618,.,23.4,25.3,21,4.3,1228,0,6616,53,1982,2140,1304
24160,.,-6.291397,36.68088,.,22.4,24.3,20.1,4.1,766,0,6257,78,1650,2105,1460
24161,.,-5.015585,36.251167,.,22.2,23.7,19.9,3.8,765,0,6169,87,1572,2096,1458
24162,.,-2.555948,32.134145,.,23,25,21.8,3.1,1116,0,6470,57,1850,1955,1017
24163,.,-7.425803,35.842,.,22.2,24.2,19.7,4.6,760,0,6178,88,1578,2038,1400
24164,.,-8.560051,35.319559,.,17.6,19.4,15.6,3.8,1210,0,4532,539,398,1819,1056
24165,.,-1.368193,31.139508,.,21.2,22.4,20.3,2,1380,0,5827,121,1234,1880,746
24166,.,-1.11682,30.90903,.,20.5,21.6,19.7,1.9,1374,0,5590,160,1035,1846,738
24167,.,-1.11682,30.90903,.,20.5,21.6,19.7,1.9,1374,0,5590,160,1035,1846,738
24168,.,-1.11682,30.90903,.,20.5,21.6,19.7,1.9,1374,0,5590,160,1035,1846,738
24169,.,-10.251263,39.425468,.,26.2,28,24.5,3.5,1277,0,7596,15,2940,2152,1197
24170,.,-2.120532,33.533694,.,23.3,24.8,22.3,2.5,1263,0,6588,48,1964,1930,950
24171,.,-2.120532,33.533694,.,23.3,24.8,22.3,2.5,1263,0,6588,48,1964,1930,950
24172,.,-1.182844,34.325749,.,21.4,22.5,19.9,2.6,1655,0,5897,110,1295,1903,763
24173,.,-8.932959,33.353008,.,20.6,23.4,17.5,6,903,0,5609,181,1088,2050,1208
24174,.,-9.317077,34.748527,.,17.6,19.5,15.3,4.2,941,0,4532,553,410,1795,1086
24175,.,-7.403818,30.676293,.,25,28.9,22.4,6.5,1108,0,7177,28,2533,2178,1143
24176,.,-3.866089,33.994448,.,23.8,25.8,22.1,3.7,847,0,6747,41,2113,2166,1374
24177,.,-3.866089,33.994448,.,23.8,25.8,22.1,3.7,847,0,6747,41,2113,2166,1374
24178,.,-3.866089,33.994448,.,23.8,25.8,22.1,3.7,847,0,6747,41,2113,2166,1374
24179,.,-3.319339,32.408018,.,22.8,24.6,21.8,2.8,972,0,6401,61,1782,2049,1182
24180,.,-4.174485,32.086785,.,23.5,25.6,22.2,3.4,986,0,6635,47,2010,2132,1226
24181,.,-3.18041,34.31841,.,22.1,23.9,20.5,3.4,853,0,6155,82,1546,2083,1285
24182,.,-3.111907,33.77277,.,22.5,24.2,21,3.3,917,0,6282,70,1663,2063,1247
24183,.,-4.922258,32.969155,.,23.1,25.4,21.4,4,877,0,6503,55,1882,2127,1299
24184,.,-5.816526,38.666304,.,26.6,28.3,24.7,3.6,1126,0,7729,13,3075,2060,1152
24185,.,-3.49967,36.531622,.,21.7,23.3,19.3,4,1108,0,6007,108,1426,2092,1323
24186,.,-6.801792,39.225936,.,26.7,28.2,25,3.1,1161,0,7795,12,3138,2007,1088
24187,.,-6.801792,39.225936,.,26.7,28.2,25,3.1,1161,0,7795,12,3138,2007,1088
24188,.,-6.158228,36.208681,.,24,26,21.6,4.4,707,0,6818,41,2168,2205,1589
24189,.,-6.158228,36.208681,.,24,26,21.6,4.4,707,0,6818,41,2168,2205,1589
24190,.,-8.08497,35.440556,.,19,20.9,16.6,4.4,776,0,5035,324,662,1921,1219
24191,.,-8.08497,35.440556,.,19,20.9,16.6,4.4,776,0,5035,324,662,1921,1219
24192,.,-8.08497,35.440556,.,19,20.9,16.6,4.4,776,0,5035,324,662,1921,1219
24193,.,-7.512282,36.101559,.,20.4,22.1,18.4,3.7,932,0,5520,182,988,1953,1225
24194,.,-2.78889,31.435396,.,21.7,23.4,20.6,2.8,1114,0,6009,99,1393,1961,1004
24195,.,-1.516872,30.887048,.,21.4,22.5,20.3,2.2,1279,0,5886,114,1288,1900,855
24196,.,-4.80936,29.603563,.,24.3,26.9,23.1,3.8,1192,0,6938,33,2301,1928,838
24197,.,-3.881778,37.659698,.,23,24.8,20.5,4.4,854,0,6469,64,1846,2017,1212
24198,.,-5.26005,39.8199,.,26.7,28.2,25.2,3,1729,0,7796,12,3137,1804,840
24199,.,-4.484781,29.76894,.,20,22.3,18.7,3.5,1314,0,5385,214,889,1823,714
24200,.,-6.219149,39.401456,.,26.8,28.5,25.1,3.3,1491,0,7834,11,3175,1916,907
24201,.,-9.875056,39.300098,.,25.3,26.7,23.3,3.4,1229,0,7282,22,2624,2047,1106
24202,.,-4.579074,35.524792,.,20.7,22.3,18.6,3.7,920,0,5643,160,1091,2069,1348
24203,.,-4.579074,35.524792,.,20.7,22.3,18.6,3.7,920,0,5643,160,1091,2069,1348
24204,.,-4.579074,35.524792,.,20.7,22.3,18.6,3.7,920,0,5643,160,1091,2069,1348
24205,.,-4.579074,35.524792,.,20.7,22.3,18.6,3.7,920,0,5643,160,1091,2069,1348
24206,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24207,.,-8.941709,32.938265,.,20.1,22.7,17.3,5.4,950,0,5414,220,930,1956,1097
24208,.,-5.049547,32.984859,.,23.1,25.5,21.5,4.1,869,0,6518,54,1896,2129,1306
24209,.,-4.627231,38.23038,.,17.9,19.3,16.3,3,1060,0,4637,469,428,1754,882
24210,.,-4.627231,38.23038,.,17.9,19.3,16.3,3,1060,0,4637,469,428,1754,882
24211,.,-1.53316,34.571869,.,22.3,23.9,20.9,3,1211,0,6236,74,1621,2059,1013
24212,.,-10.677433,38.897797,.,25.4,27.6,23.1,4.5,1123,0,7326,22,2669,2167,1334
24213,.,-10.745027,38.80083,.,25.3,27.7,23.1,4.6,1112,0,7298,23,2643,2156,1334
24214,.,-3.255846,36.599674,.,19.3,20.9,17.3,3.5,1034,0,5160,273,728,1933,1099
24215,.,-5.95674,35.253826,.,25,27,22.6,4.4,674,0,7181,26,2524,2287,1683
24216,.,-3.356622,31.573305,.,22.8,24.5,21.7,2.8,1078,0,6386,63,1770,2029,1079
24217,.,-1.802503,31.551092,.,20.6,22.1,19.6,2.5,1422,0,5609,158,1051,1827,750
24218,.,-1.516872,30.887048,.,21.4,22.5,20.3,2.2,1279,0,5886,114,1288,1900,855
24219,.,-1.886481,33.734502,.,22,23.1,20.6,2.5,1194,0,6104,86,1499,1919,983
24220,.,-2.653203,33.436965,.,22.9,24.5,21.4,3.1,1030,0,6416,60,1793,2004,1149
24221,.,-2.653203,33.436965,.,22.9,24.5,21.4,3.1,1030,0,6416,60,1793,2004,1149
24222,.,-2.653203,33.436965,.,22.9,24.5,21.4,3.1,1030,0,6416,60,1793,2004,1149
24223,.,-10.880927,36.17429,.,23.3,26.2,20.3,5.9,734,0,6581,62,1955,2048,1413
24224,.,-3.315465,33.450113,.,23,24.9,21.6,3.3,892,0,6481,55,1860,2106,1298
24225,.,-3.315465,33.450113,.,23,24.9,21.6,3.3,892,0,6481,55,1860,2106,1298
24226,.,-4.44718,33.260241,.,23.1,25.3,21.5,3.8,861,0,6508,54,1886,2140,1329
24227,.,-7.425803,35.842,.,22.2,24.2,19.7,4.6,760,0,6178,88,1578,2038,1400
24228,.,-7.425803,35.842,.,22.2,24.2,19.7,4.6,760,0,6178,88,1578,2038,1400
24229,.,-3.158048,31.327736,.,22,23.8,20.8,3,1141,0,6125,87,1516,1975,996
24230,.,-2.598848,30.587112,.,21,22.6,19.8,2.8,1205,0,5764,134,1189,1944,889
24231,.,-10.542527,40.278737,.,26.5,28.3,24.7,3.7,1305,0,7713,13,3056,2096,1186
24232,.,-9.317077,34.748527,.,17.6,19.5,15.3,4.2,941,0,4532,553,410,1795,1086
24233,.,-3.551871,33.128562,.,23.2,25.2,21.7,3.4,916,0,6527,53,1904,2081,1252
24234,.,-1.773823,31.149453,.,20.5,21.8,19.4,2.4,1400,0,5575,165,1025,1872,776
24235,.,-4.587936,30.12575,.,21.7,23.8,20.4,3.4,1195,0,5995,102,1379,1983,907
24236,.,-5.241335,32.723778,.,23.7,26.2,21.9,4.3,871,0,6702,44,2069,2195,1374
24237,.,-5.049547,32.984859,.,23.1,25.5,21.5,4.1,869,0,6518,54,1896,2129,1306
24238,.,-4.448473,32.239933,.,23.4,25.8,22,3.8,948,0,6616,48,1987,2108,1234
24239,.,-2.497087,34.186432,.,22.3,23.8,20.9,2.9,996,0,6214,76,1601,2049,1191
24240,.,-3.111907,33.77277,.,22.5,24.2,21,3.3,917,0,6282,70,1663,2063,1247
24241,.,-3.892251,30.629229,.,21.7,23.8,20.4,3.3,1208,0,6010,101,1394,1954,900
24242,.,-10.384776,35.632655,.,22.3,24.8,19.1,5.7,756,0,6213,92,1619,1926,1311
24243,.,-3.713495,33.138062,.,23,25,21.5,3.5,925,0,6458,57,1839,2090,1244
24244,.,-4.95425,38.674339,.,24.6,26.2,22.7,3.5,1300,0,7019,31,2366,1983,980
24245,.,-5.015585,36.251167,.,22.2,23.7,19.9,3.8,765,0,6169,87,1572,2096,1458
24246,.,-8.560051,35.319559,.,17.6,19.4,15.6,3.8,1210,0,4532,539,398,1819,1056
24247,.,-5.883548,39.32223,.,26.8,28.3,25,3.3,1644,0,7831,11,3172,1893,899
24248,.,-3.904589,30.33944,.,22.3,24.3,21.1,3.2,1128,0,6237,76,1622,2019,949
24249,.,-5.070873,29.788731,.,24.6,27.7,23.1,4.6,1088,0,7044,30,2401,1997,958
24250,.,-2.981403,37.540106,.,18.8,20.3,16.6,3.7,1507,0,4977,334,615,1871,887
24251,.,-4.353883,37.975329,.,18.9,20.4,17.7,2.7,1204,0,4996,317,614,1826,889
24252,.,-4.079988,37.770758,.,23.1,24.9,20.8,4,840,0,6502,59,1882,2031,1225
24253,.,-8.756346,39.419454,.,26.7,28.3,24.8,3.5,1280,0,7776,12,3118,1956,921
24254,.,-10.251263,39.425468,.,26.2,28,24.5,3.5,1277,0,7596,15,2940,2152,1197
24255,.,-10.251263,39.425468,.,26.2,28,24.5,3.5,1277,0,7596,15,2940,2152,1197
24256,.,-10.330262,38.186448,.,25.4,27.3,23.1,4.2,1020,0,7323,22,2668,2184,1316
24257,.,-4.706229,35.198891,.,21.4,23.2,19.3,3.9,784,0,5884,120,1311,2118,1442
24258,.,-5.510995,36.456897,.,20.9,22.7,18.8,3.9,754,0,5707,148,1148,2014,1395
24259,.,-5.510995,36.456897,.,20.9,22.7,18.8,3.9,754,0,5707,148,1148,2014,1395
24260,.,-1.53316,34.571869,.,22.3,23.9,20.9,3,1211,0,6236,74,1621,2059,1013
24261,.,-1.53316,34.571869,.,22.3,23.9,20.9,3,1211,0,6236,74,1621,2059,1013
24262,.,-1.903882,34.00504,.,21.5,22.8,20.2,2.6,1222,0,5942,105,1350,1943,997
24263,.,-2.120532,33.533694,.,23.3,24.8,22.3,2.5,1263,0,6588,48,1964,1930,950
24264,.,-8.848529,34.05057,.,22.2,24.8,19.3,5.5,891,0,6194,89,1593,2090,1256
24265,.,-8.848529,34.05057,.,22.2,24.8,19.3,5.5,891,0,6194,89,1593,2090,1256
24266,.,-10.542527,40.278737,.,26.5,28.3,24.7,3.7,1305,0,7713,13,3056,2096,1186
24267,.,-10.879358,39.069355,.,25.8,28.3,23.4,4.9,1227,0,7472,19,2814,2208,1319
24268,.,-10.963992,38.53004,.,25.9,28.2,23.5,4.7,1115,0,7489,18,2830,2220,1368
24269,.,-10.677433,38.897797,.,25.4,27.6,23.1,4.5,1123,0,7326,22,2669,2167,1334
24270,.,-2.562896,33.034388,.,22.5,24.2,21.3,2.9,1153,0,6287,69,1670,1923,1018
24271,.,-3.208694,33.333071,.,23.1,24.9,21.8,3.1,916,0,6497,54,1874,2090,1267
24272,.,-9.119179,34.532283,.,19,21.4,16.5,5,894,0,5057,326,688,1915,1156
24273,.,-9.119179,34.532283,.,19,21.4,16.5,5,894,0,5057,326,688,1915,1156
24274,.,-4.785695,33.703627,.,23.6,25.8,21.9,3.9,847,0,6670,45,2038,2178,1424
24275,.,-4.922258,32.969155,.,23.1,25.4,21.4,4,877,0,6503,55,1882,2127,1299
24276,.,-4.922258,32.969155,.,23.1,25.4,21.4,4,877,0,6503,55,1882,2127,1299
24277,.,-4.990456,32.820974,.,23.3,25.7,21.6,4.1,909,0,6578,50,1953,2146,1292
24278,.,-4.990456,32.820974,.,23.3,25.7,21.6,4.1,909,0,6578,50,1953,2146,1292
24279,.,-4.990456,32.820974,.,23.3,25.7,21.6,4.1,909,0,6578,50,1953,2146,1292
24280,.,-4.870593,31.726693,.,23.7,26,22.1,4,987,0,6713,43,2084,2132,1208
24281,.,-4.859922,38.399556,.,19.5,21,18.3,2.6,1404,0,5213,247,748,1809,831
24282,.,-4.859922,38.399556,.,19.5,21,18.3,2.6,1404,0,5213,247,748,1809,831
24283,.,-4.859922,38.399556,.,19.5,21,18.3,2.6,1404,0,5213,247,748,1809,831
24284,.,-5.816526,38.666304,.,26.6,28.3,24.7,3.6,1126,0,7729,13,3075,2060,1152
24285,.,-2.096407,31.381676,.,22.1,23.6,21.1,2.5,1260,0,6155,83,1537,1971,941
24286,.,-9.875056,39.300098,.,25.3,26.7,23.3,3.4,1229,0,7282,22,2624,2047,1106
24287,.,-10.276102,38.459645,.,25.6,27.4,23.2,4.2,1047,0,7405,19,2747,2161,1295
24288,.,-10.276102,38.459645,.,25.6,27.4,23.2,4.2,1047,0,7405,19,2747,2161,1295
24289,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24290,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24291,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24292,.,-9.3162,33.45282,.,17.9,20,15.2,4.8,1158,0,4634,508,463,1868,988
24293,.,-8.102618,36.669904,.,26.5,28.9,23.8,5,1212,0,7706,15,3044,2216,1314
24294,.,-6.069506,36.880023,.,22,24,19.7,4.3,973,0,6097,97,1507,2053,1320
24295,.,-10.791146,39.19783,.,23.8,26,21.7,4.2,1284,0,6746,42,2106,2046,1175
24296,.,-10.801111,39.863195,.,25.9,27.9,24,3.9,1281,0,7516,17,2854,2121,1251
24297,.,-2.653203,33.436965,.,22.9,24.5,21.4,3.1,1030,0,6416,60,1793,2004,1149
24298,.,-2.653203,33.436965,.,22.9,24.5,21.4,3.1,1030,0,6416,60,1793,2004,1149
24299,.,-2.507489,32.902198,.,23.4,25.3,22.5,2.8,1122,0,6607,47,1982,1948,1020
24300,.,-8.737525,34.764719,.,21.3,23.5,18.4,5.1,744,0,5846,134,1282,1990,1290
24301,.,-6.072361,38.244658,.,25.3,27.1,23.3,3.7,1029,0,7299,22,2644,2061,1209
24302,.,-11.09013,37.481496,.,24.5,27,21.8,5.1,994,0,7009,35,2357,2127,1315
24303,.,-10.880927,36.17429,.,23.3,26.2,20.3,5.9,734,0,6581,62,1955,2048,1413
24304,.,-3.315465,33.450113,.,23,24.9,21.6,3.3,892,0,6481,55,1860,2106,1298
24305,.,-3.721711,32.992311,.,23.3,25.3,21.9,3.4,924,0,6567,50,1941,2117,1272
24306,.,-3.859588,32.159792,.,23.1,25.1,21.8,3.3,982,0,6505,55,1882,2073,1191
24307,.,-2.757952,34.038789,.,22.3,24,20.9,3.1,957,0,6214,76,1599,2030,1202
24308,.,-2.757952,34.038789,.,22.3,24,20.9,3.1,957,0,6214,76,1599,2030,1202
24309,.,-2.440637,34.127939,.,22.4,23.8,21.1,2.8,1016,0,6243,73,1627,2027,1167
24310,.,-2.440637,34.127939,.,22.4,23.8,21.1,2.8,1016,0,6243,73,1627,2027,1167
24311,.,-3.01235,33.913939,.,22.4,24.1,20.9,3.2,925,0,6242,74,1627,2051,1233
24312,.,-5.73389,34.840642,.,22.3,24.2,20,4.2,838,0,6205,84,1603,2115,1454
24313,.,-4.44718,33.260241,.,23.1,25.3,21.5,3.8,861,0,6508,54,1886,2140,1329
24314,.,-4.135903,33.388877,.,23.3,25.5,21.7,3.7,863,0,6578,50,1953,2109,1296
24315,.,-5.885208,33.010026,.,23.5,26.1,21.5,4.5,843,0,6638,48,2008,2187,1387
24316,.,-5.423581,38.979191,.,26.9,28.6,25.1,3.5,1232,0,7852,11,3195,1992,1060
24317,.,-5.423581,38.979191,.,26.9,28.6,25.1,3.5,1232,0,7852,11,3195,1992,1060
24318,.,-3.47104,32.656339,.,23.1,25.1,21.9,3.1,941,0,6522,53,1898,2094,1244
24319,.,-2.598848,30.587112,.,21,22.6,19.8,2.8,1205,0,5764,134,1189,1944,889
24320,.,-8.7089,32.262899,.,20.9,23.5,18.4,5.2,1117,0,5718,154,1169,2020,1074
24321,.,-2.743856,32.039835,.,22.9,24.8,21.5,3.3,1058,0,6436,59,1819,1973,1060
24322,.,-2.743856,32.039835,.,22.9,24.8,21.5,3.3,1058,0,6436,59,1819,1973,1060
24323,.,-6.120354,30.941731,.,22,24.4,20.1,4.3,1100,0,6103,91,1490,2062,1076
24324,.,-1.726895,34.273927,.,21.9,23.3,20.5,2.8,1184,0,6079,89,1475,1955,995
24325,.,-3.452131,34.016534,.,23.1,24.9,21.5,3.4,842,0,6492,55,1870,2133,1357
24326,.,-3.452131,34.016534,.,23.1,24.9,21.5,3.4,842,0,6492,55,1870,2133,1357
24327,.,-5.73389,34.840642,.,22.3,24.2,20,4.2,838,0,6205,84,1603,2115,1454
24328,.,-4.25266,30.073065,.,22,24,20.8,3.2,1118,0,6104,90,1486,2016,943
24329,.,-2.111289,33.039585,.,23.8,26.2,22.5,3.7,1401,0,6757,40,2127,1919,880
24330,.,-3.866089,33.994448,.,23.8,25.8,22.1,3.7,847,0,6747,41,2113,2166,1374
24331,.,-2.620348,33.774256,.,22.9,24.3,21.6,2.7,988,0,6419,59,1789,2043,1208
24332,.,-3.642559,34.297041,.,23.4,25.4,21.8,3.6,820,0,6627,47,1997,2172,1417
24333,.,-3.18041,34.31841,.,22.1,23.9,20.5,3.4,853,0,6155,82,1546,2083,1285
24334,.,-3.111907,33.77277,.,22.5,24.2,21,3.3,917,0,6282,70,1663,2063,1247
